video_id,audio_threshold,visual_threshold,top_percentile,true_peaks,ai_windows_after_audio,ai_windows_after_visual,captured,missed,recall_pct,noise_pct,pruned_pct
EiL5bMvDkNA,0.4,300,0.15,13,1,0,0,13,0.0,0.0,100.0
EiL5bMvDkNA,0.4,350,0.05,4,1,0,0,4,0.0,0.0,100.0
EiL5bMvDkNA,0.4,350,0.1,9,1,0,0,9,0.0,0.0,100.0
EiL5bMvDkNA,0.4,350,0.15,13,1,0,0,13,0.0,0.0,100.0
EiL5bMvDkNA,0.5,150,0.05,4,7,7,2,2,50.0,85.7,20.8
EiL5bMvDkNA,0.5,150,0.1,9,7,7,6,3,66.7,57.1,20.8
EiL5bMvDkNA,0.5,150,0.15,13,7,7,10,3,76.9,57.1,20.8
EiL5bMvDkNA,0.5,200,0.05,4,7,7,2,2,50.0,85.7,20.8
EiL5bMvDkNA,0.5,200,0.1,9,7,7,6,3,66.7,57.1,20.8
EiL5bMvDkNA,0.5,200,0.15,13,7,7,10,3,76.9,57.1,20.8
EiL5bMvDkNA,0.5,250,0.05,4,7,7,2,2,50.0,85.7,20.8
EiL5bMvDkNA,0.5,250,0.1,9,7,7,6,3,66.7,57.1,20.8
EiL5bMvDkNA,0.5,250,0.15,13,7,7,10,3,76.9,57.1,20.8
EiL5bMvDkNA,0.5,300,0.05,4,7,6,2,2,50.0,83.3,25.3
EiL5bMvDkNA,0.5,300,0.1,9,7,6,6,3,66.7,50.0,25.3
EiL5bMvDkNA,0.5,300,0.15,13,7,6,10,3,76.9,50.0,25.3
EiL5bMvDkNA,0.5,350,0.05,4,7,6,2,2,50.0,83.3,25.3
EiL5bMvDkNA,0.5,350,0.1,9,7,6,6,3,66.7,50.0,25.3
EiL5bMvDkNA,0.5,350,0.15,13,7,6,10,3,76.9,50.0,25.3
EiL5bMvDkNA,0.6,150,0.05,4,7,7,2,2,50.0,85.7,48.8
EiL5bMvDkNA,0.6,150,0.1,9,7,7,3,6,33.3,85.7,48.8
EiL5bMvDkNA,0.6,150,0.15,13,7,7,7,6,53.8,57.1,48.8
EiL5bMvDkNA,0.6,200,0.05,4,7,7,2,2,50.0,85.7,48.8
EiL5bMvDkNA,0.6,200,0.1,9,7,7,3,6,33.3,85.7,48.8
EiL5bMvDkNA,0.6,200,0.15,13,7,7,7,6,53.8,57.1,48.8
EiL5bMvDkNA,0.6,250,0.05,4,7,7,2,2,50.0,85.7,48.8
EiL5bMvDkNA,0.6,250,0.1,9,7,7,3,6,33.3,85.7,48.8
EiL5bMvDkNA,0.6,250,0.15,13,7,7,7,6,53.8,57.1,48.8
EiL5bMvDkNA,0.6,300,0.05,4,7,7,2,2,50.0,85.7,48.8
EiL5bMvDkNA,0.6,300,0.1,9,7,7,3,6,33.3,85.7,48.8
EiL5bMvDkNA,0.6,300,0.15,13,7,7,7,6,53.8,57.1,48.8
EiL5bMvDkNA,0.6,350,0.05,4,7,7,2,2,50.0,85.7,48.8
EiL5bMvDkNA,0.6,350,0.1,9,7,7,3,6,33.3,85.7,48.8
EiL5bMvDkNA,0.6,350,0.15,13,7,7,7,6,53.8,57.1,48.8
EiL5bMvDkNA,0.7,150,0.05,4,6,6,2,2,50.0,83.3,61.2
EiL5bMvDkNA,0.7,150,0.1,9,6,6,3,6,33.3,83.3,61.2
EiL5bMvDkNA,0.7,150,0.15,13,6,6,7,6,53.8,50.0,61.2
EiL5bMvDkNA,0.7,200,0.05,4,6,6,2,2,50.0,83.3,61.2
EiL5bMvDkNA,0.7,200,0.1,9,6,6,3,6,33.3,83.3,61.2
EiL5bMvDkNA,0.7,200,0.15,13,6,6,7,6,53.8,50.0,61.2
EiL5bMvDkNA,0.7,250,0.05,4,6,6,2,2,50.0,83.3,61.2
EiL5bMvDkNA,0.7,250,0.1,9,6,6,3,6,33.3,83.3,61.2
EiL5bMvDkNA,0.7,250,0.15,13,6,6,7,6,53.8,50.0,61.2
EiL5bMvDkNA,0.7,300,0.05,4,6,6,2,2,50.0,83.3,61.2
EiL5bMvDkNA,0.7,300,0.1,9,6,6,3,6,33.3,83.3,61.2
EiL5bMvDkNA,0.7,300,0.15,13,6,6,7,6,53.8,50.0,61.2
EiL5bMvDkNA,0.7,350,0.05,4,6,6,2,2,50.0,83.3,61.2
EiL5bMvDkNA,0.7,350,0.1,9,6,6,3,6,33.3,83.3,61.2
EiL5bMvDkNA,0.7,350,0.15,13,6,6,7,6,53.8,50.0,61.2
EiL5bMvDkNA,0.8,150,0.05,4,3,3,2,2,50.0,66.7,82.8
EiL5bMvDkNA,0.8,150,0.1,9,3,3,3,6,33.3,66.7,82.8
EiL5bMvDkNA,0.8,150,0.15,13,3,3,3,10,23.1,66.7,82.8
EiL5bMvDkNA,0.8,200,0.05,4,3,3,2,2,50.0,66.7,82.8
EiL5bMvDkNA,0.8,200,0.1,9,3,3,3,6,33.3,66.7,82.8
EiL5bMvDkNA,0.8,200,0.15,13,3,3,3,10,23.1,66.7,82.8
EiL5bMvDkNA,0.8,250,0.05,4,3,3,2,2,50.0,66.7,82.8
EiL5bMvDkNA,0.8,250,0.1,9,3,3,3,6,33.3,66.7,82.8
EiL5bMvDkNA,0.8,250,0.15,13,3,3,3,10,23.1,66.7,82.8
EiL5bMvDkNA,0.8,300,0.05,4,3,3,2,2,50.0,66.7,82.8
EiL5bMvDkNA,0.8,300,0.1,9,3,3,3,6,33.3,66.7,82.8
EiL5bMvDkNA,0.8,300,0.15,13,3,3,3,10,23.1,66.7,82.8
EiL5bMvDkNA,0.8,350,0.05,4,3,3,2,2,50.0,66.7,82.8
EiL5bMvDkNA,0.8,350,0.1,9,3,3,3,6,33.3,66.7,82.8
EiL5bMvDkNA,0.8,350,0.15,13,3,3,3,10,23.1,66.7,82.8
VgxHwN6qZxo,0.4,150,0.05,4,1,1,4,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,150,0.1,9,1,1,9,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,150,0.15,13,1,1,13,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,200,0.05,4,1,1,4,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,200,0.1,9,1,1,9,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,200,0.15,13,1,1,13,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,250,0.05,4,1,1,4,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,250,0.1,9,1,1,9,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,250,0.15,13,1,1,13,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,300,0.05,4,1,1,4,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,300,0.1,9,1,1,9,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,300,0.15,13,1,1,13,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,350,0.05,4,1,1,4,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,350,0.1,9,1,1,9,0,100.0,0.0,0.0
VgxHwN6qZxo,0.4,350,0.15,13,1,1,13,0,100.0,0.0,0.0
VgxHwN6qZxo,0.5,150,0.05,4,2,2,4,0,100.0,50.0,2.8
VgxHwN6qZxo,0.5,150,0.1,9,2,2,9,0,100.0,0.0,2.8
VgxHwN6qZxo,0.5,150,0.15,13,2,2,13,0,100.0,0.0,2.8
VgxHwN6qZxo,0.5,200,0.05,4,2,2,4,0,100.0,50.0,2.8
VgxHwN6qZxo,0.5,200,0.1,9,2,2,9,0,100.0,0.0,2.8
VgxHwN6qZxo,0.5,200,0.15,13,2,2,13,0,100.0,0.0,2.8
VgxHwN6qZxo,0.5,250,0.05,4,2,2,4,0,100.0,50.0,2.8
VgxHwN6qZxo,0.5,250,0.1,9,2,2,9,0,100.0,0.0,2.8
VgxHwN6qZxo,0.5,250,0.15,13,2,2,13,0,100.0,0.0,2.8
VgxHwN6qZxo,0.5,300,0.05,4,2,2,4,0,100.0,50.0,2.8
VgxHwN6qZxo,0.5,300,0.1,9,2,2,9,0,100.0,0.0,2.8
VgxHwN6qZxo,0.5,300,0.15,13,2,2,13,0,100.0,0.0,2.8
VgxHwN6qZxo,0.5,350,0.05,4,2,2,4,0,100.0,50.0,2.8
VgxHwN6qZxo,0.5,350,0.1,9,2,2,9,0,100.0,0.0,2.8
VgxHwN6qZxo,0.5,350,0.15,13,2,2,13,0,100.0,0.0,2.8
VgxHwN6qZxo,0.6,150,0.05,4,4,4,4,0,100.0,75.0,20.3
VgxHwN6qZxo,0.6,150,0.1,9,4,4,9,0,100.0,25.0,20.3
VgxHwN6qZxo,0.6,150,0.15,13,4,4,13,0,100.0,25.0,20.3
VgxHwN6qZxo,0.6,200,0.05,4,4,4,4,0,100.0,75.0,20.3
VgxHwN6qZxo,0.6,200,0.1,9,4,4,9,0,100.0,25.0,20.3
VgxHwN6qZxo,0.6,200,0.15,13,4,4,13,0,100.0,25.0,20.3
VgxHwN6qZxo,0.6,250,0.05,4,4,4,4,0,100.0,75.0,20.3
VgxHwN6qZxo,0.6,250,0.1,9,4,4,9,0,100.0,25.0,20.3
VgxHwN6qZxo,0.6,250,0.15,13,4,4,13,0,100.0,25.0,20.3
VgxHwN6qZxo,0.6,300,0.05,4,4,4,4,0,100.0,75.0,20.3
VgxHwN6qZxo,0.6,300,0.1,9,4,4,9,0,100.0,25.0,20.3
VgxHwN6qZxo,0.6,300,0.15,13,4,4,13,0,100.0,25.0,20.3
VgxHwN6qZxo,0.6,350,0.05,4,4,4,4,0,100.0,75.0,20.3
VgxHwN6qZxo,0.6,350,0.1,9,4,4,9,0,100.0,25.0,20.3
VgxHwN6qZxo,0.6,350,0.15,13,4,4,13,0,100.0,25.0,20.3
VgxHwN6qZxo,0.7,150,0.05,4,7,7,2,2,50.0,85.7,45.4
VgxHwN6qZxo,0.7,150,0.1,9,7,7,7,2,77.8,57.1,45.4
VgxHwN6qZxo,0.7,150,0.15,13,7,7,9,4,69.2,57.1,45.4
VgxHwN6qZxo,0.7,200,0.05,4,7,7,2,2,50.0,85.7,45.4
VgxHwN6qZxo,0.7,200,0.1,9,7,7,7,2,77.8,57.1,45.4
VgxHwN6qZxo,0.7,200,0.15,13,7,7,9,4,69.2,57.1,45.4
VgxHwN6qZxo,0.7,250,0.05,4,7,7,2,2,50.0,85.7,45.4
VgxHwN6qZxo,0.7,250,0.1,9,7,7,7,2,77.8,57.1,45.4
VgxHwN6qZxo,0.7,250,0.15,13,7,7,9,4,69.2,57.1,45.4
VgxHwN6qZxo,0.7,300,0.05,4,7,7,2,2,50.0,85.7,45.4
VgxHwN6qZxo,0.7,300,0.1,9,7,7,7,2,77.8,57.1,45.4
VgxHwN6qZxo,0.7,300,0.15,13,7,7,9,4,69.2,57.1,45.4
VgxHwN6qZxo,0.7,350,0.05,4,7,7,2,2,50.0,85.7,45.4
VgxHwN6qZxo,0.7,350,0.1,9,7,7,7,2,77.8,57.1,45.4
VgxHwN6qZxo,0.7,350,0.15,13,7,7,9,4,69.2,57.1,45.4
VgxHwN6qZxo,0.8,150,0.05,4,2,2,0,4,0.0,100.0,86.6
VgxHwN6qZxo,0.8,150,0.1,9,2,2,2,7,22.2,50.0,86.6
VgxHwN6qZxo,0.8,150,0.15,13,2,2,2,11,15.4,50.0,86.6
VgxHwN6qZxo,0.8,200,0.05,4,2,2,0,4,0.0,100.0,86.6
VgxHwN6qZxo,0.8,200,0.1,9,2,2,2,7,22.2,50.0,86.6
VgxHwN6qZxo,0.8,200,0.15,13,2,2,2,11,15.4,50.0,86.6
VgxHwN6qZxo,0.8,250,0.05,4,2,2,0,4,0.0,100.0,86.6
VgxHwN6qZxo,0.8,250,0.1,9,2,2,2,7,22.2,50.0,86.6
VgxHwN6qZxo,0.8,250,0.15,13,2,2,2,11,15.4,50.0,86.6
VgxHwN6qZxo,0.8,300,0.05,4,2,2,0,4,0.0,100.0,86.6
VgxHwN6qZxo,0.8,300,0.1,9,2,2,2,7,22.2,50.0,86.6
VgxHwN6qZxo,0.8,300,0.15,13,2,2,2,11,15.4,50.0,86.6
VgxHwN6qZxo,0.8,350,0.05,4,2,2,0,4,0.0,100.0,86.6
VgxHwN6qZxo,0.8,350,0.1,9,2,2,2,7,22.2,50.0,86.6
VgxHwN6qZxo,0.8,350,0.15,13,2,2,2,11,15.4,50.0,86.6
ikr-zKaxSF0,0.4,150,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,150,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,150,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,200,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,200,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,200,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,250,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,250,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,250,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,300,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,300,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,300,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,350,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,350,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.4,350,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,150,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,150,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,150,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,200,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,200,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,200,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,250,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,250,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,250,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,300,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,300,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,300,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,350,0.05,4,1,1,4,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,350,0.1,8,1,1,8,0,100.0,0.0,0.0
ikr-zKaxSF0,0.5,350,0.15,13,1,1,13,0,100.0,0.0,0.0
ikr-zKaxSF0,0.6,150,0.05,4,2,2,3,1,75.0,0.0,12.3
ikr-zKaxSF0,0.6,150,0.1,8,2,2,6,2,75.0,0.0,12.3
ikr-zKaxSF0,0.6,150,0.15,13,2,2,8,5,61.5,0.0,12.3
ikr-zKaxSF0,0.6,200,0.05,4,2,2,3,1,75.0,0.0,12.3
ikr-zKaxSF0,0.6,200,0.1,8,2,2,6,2,75.0,0.0,12.3
ikr-zKaxSF0,0.6,200,0.15,13,2,2,8,5,61.5,0.0,12.3
ikr-zKaxSF0,0.6,250,0.05,4,2,2,3,1,75.0,0.0,12.3
ikr-zKaxSF0,0.6,250,0.1,8,2,2,6,2,75.0,0.0,12.3
ikr-zKaxSF0,0.6,250,0.15,13,2,2,8,5,61.5,0.0,12.3
ikr-zKaxSF0,0.6,300,0.05,4,2,2,3,1,75.0,0.0,12.3
ikr-zKaxSF0,0.6,300,0.1,8,2,2,6,2,75.0,0.0,12.3
ikr-zKaxSF0,0.6,300,0.15,13,2,2,8,5,61.5,0.0,12.3
ikr-zKaxSF0,0.6,350,0.05,4,2,2,3,1,75.0,0.0,12.3
ikr-zKaxSF0,0.6,350,0.1,8,2,2,6,2,75.0,0.0,12.3
ikr-zKaxSF0,0.6,350,0.15,13,2,2,8,5,61.5,0.0,12.3
ikr-zKaxSF0,0.7,150,0.05,4,2,2,2,2,50.0,50.0,22.1
ikr-zKaxSF0,0.7,150,0.1,8,2,2,4,4,50.0,0.0,22.1
ikr-zKaxSF0,0.7,150,0.15,13,2,2,6,7,46.2,0.0,22.1
ikr-zKaxSF0,0.7,200,0.05,4,2,2,2,2,50.0,50.0,22.1
ikr-zKaxSF0,0.7,200,0.1,8,2,2,4,4,50.0,0.0,22.1
ikr-zKaxSF0,0.7,200,0.15,13,2,2,6,7,46.2,0.0,22.1
ikr-zKaxSF0,0.7,250,0.05,4,2,2,2,2,50.0,50.0,22.1
ikr-zKaxSF0,0.7,250,0.1,8,2,2,4,4,50.0,0.0,22.1
ikr-zKaxSF0,0.7,250,0.15,13,2,2,6,7,46.2,0.0,22.1
ikr-zKaxSF0,0.7,300,0.05,4,2,2,2,2,50.0,50.0,22.1
ikr-zKaxSF0,0.7,300,0.1,8,2,2,4,4,50.0,0.0,22.1
ikr-zKaxSF0,0.7,300,0.15,13,2,2,6,7,46.2,0.0,22.1
ikr-zKaxSF0,0.7,350,0.05,4,2,2,2,2,50.0,50.0,22.1
ikr-zKaxSF0,0.7,350,0.1,8,2,2,4,4,50.0,0.0,22.1
ikr-zKaxSF0,0.7,350,0.15,13,2,2,6,7,46.2,0.0,22.1
ikr-zKaxSF0,0.8,150,0.05,4,4,4,0,4,0.0,100.0,43.4
ikr-zKaxSF0,0.8,150,0.1,8,4,4,2,6,25.0,75.0,43.4
ikr-zKaxSF0,0.8,150,0.15,13,4,4,2,11,15.4,75.0,43.4
ikr-zKaxSF0,0.8,200,0.05,4,4,4,0,4,0.0,100.0,43.4
ikr-zKaxSF0,0.8,200,0.1,8,4,4,2,6,25.0,75.0,43.4
ikr-zKaxSF0,0.8,200,0.15,13,4,4,2,11,15.4,75.0,43.4
ikr-zKaxSF0,0.8,250,0.05,4,4,4,0,4,0.0,100.0,43.4
ikr-zKaxSF0,0.8,250,0.1,8,4,4,2,6,25.0,75.0,43.4
ikr-zKaxSF0,0.8,250,0.15,13,4,4,2,11,15.4,75.0,43.4
ikr-zKaxSF0,0.8,300,0.05,4,4,4,0,4,0.0,100.0,43.4
ikr-zKaxSF0,0.8,300,0.1,8,4,4,2,6,25.0,75.0,43.4
ikr-zKaxSF0,0.8,300,0.15,13,4,4,2,11,15.4,75.0,43.4
ikr-zKaxSF0,0.8,350,0.05,4,4,4,0,4,0.0,100.0,43.4
ikr-zKaxSF0,0.8,350,0.1,8,4,4,2,6,25.0,75.0,43.4
ikr-zKaxSF0,0.8,350,0.15,13,4,4,2,11,15.4,75.0,43.4
pzPCJj1U8bE,0.4,150,0.05,4,1,1,4,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,150,0.1,8,1,1,8,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,150,0.15,13,1,1,13,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,200,0.05,4,1,1,4,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,200,0.1,8,1,1,8,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,200,0.15,13,1,1,13,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,250,0.05,4,1,1,4,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,250,0.1,8,1,1,8,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,250,0.15,13,1,1,13,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,300,0.05,4,1,1,4,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,300,0.1,8,1,1,8,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,300,0.15,13,1,1,13,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,350,0.05,4,1,1,4,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,350,0.1,8,1,1,8,0,100.0,0.0,0.0
pzPCJj1U8bE,0.4,350,0.15,13,1,1,13,0,100.0,0.0,0.0
pzPCJj1U8bE,0.5,150,0.05,4,3,3,4,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,150,0.1,8,3,3,8,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,150,0.15,13,3,3,13,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,200,0.05,4,3,3,4,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,200,0.1,8,3,3,8,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,200,0.15,13,3,3,13,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,250,0.05,4,3,3,4,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,250,0.1,8,3,3,8,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,250,0.15,13,3,3,13,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,300,0.05,4,3,3,4,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,300,0.1,8,3,3,8,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,300,0.15,13,3,3,13,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,350,0.05,4,3,3,4,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,350,0.1,8,3,3,8,0,100.0,33.3,15.0
pzPCJj1U8bE,0.5,350,0.15,13,3,3,13,0,100.0,33.3,15.0
pzPCJj1U8bE,0.6,150,0.05,4,2,2,4,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,150,0.1,8,2,2,8,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,150,0.15,13,2,2,10,3,76.9,0.0,59.5
pzPCJj1U8bE,0.6,200,0.05,4,2,2,4,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,200,0.1,8,2,2,8,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,200,0.15,13,2,2,10,3,76.9,0.0,59.5
pzPCJj1U8bE,0.6,250,0.05,4,2,2,4,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,250,0.1,8,2,2,8,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,250,0.15,13,2,2,10,3,76.9,0.0,59.5
pzPCJj1U8bE,0.6,300,0.05,4,2,2,4,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,300,0.1,8,2,2,8,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,300,0.15,13,2,2,10,3,76.9,0.0,59.5
pzPCJj1U8bE,0.6,350,0.05,4,2,2,4,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,350,0.1,8,2,2,8,0,100.0,0.0,59.5
pzPCJj1U8bE,0.6,350,0.15,13,2,2,10,3,76.9,0.0,59.5
pzPCJj1U8bE,0.7,150,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.7,150,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.7,150,0.15,13,1,1,0,13,0.0,100.0,88.6
pzPCJj1U8bE,0.7,200,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.7,200,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.7,200,0.15,13,1,1,0,13,0.0,100.0,88.6
pzPCJj1U8bE,0.7,250,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.7,250,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.7,250,0.15,13,1,1,0,13,0.0,100.0,88.6
pzPCJj1U8bE,0.7,300,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.7,300,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.7,300,0.15,13,1,1,0,13,0.0,100.0,88.6
pzPCJj1U8bE,0.7,350,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.7,350,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.7,350,0.15,13,1,1,0,13,0.0,100.0,88.6
pzPCJj1U8bE,0.8,150,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.8,150,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.8,150,0.15,13,1,1,0,13,0.0,100.0,88.6
pzPCJj1U8bE,0.8,200,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.8,200,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.8,200,0.15,13,1,1,0,13,0.0,100.0,88.6
pzPCJj1U8bE,0.8,250,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.8,250,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.8,250,0.15,13,1,1,0,13,0.0,100.0,88.6
pzPCJj1U8bE,0.8,300,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.8,300,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.8,300,0.15,13,1,1,0,13,0.0,100.0,88.6
pzPCJj1U8bE,0.8,350,0.05,4,1,1,0,4,0.0,100.0,88.6
pzPCJj1U8bE,0.8,350,0.1,8,1,1,0,8,0.0,100.0,88.6
pzPCJj1U8bE,0.8,350,0.15,13,1,1,0,13,0.0,100.0,88.6
GxLa6rdww8g,0.4,150,0.05,4,3,3,4,0,100.0,66.7,1.5
GxLa6rdww8g,0.4,150,0.1,9,3,3,9,0,100.0,33.3,1.5
GxLa6rdww8g,0.4,150,0.15,14,3,3,14,0,100.0,33.3,1.5
GxLa6rdww8g,0.4,200,0.05,4,3,3,4,0,100.0,66.7,1.5
GxLa6rdww8g,0.4,200,0.1,9,3,3,9,0,100.0,33.3,1.5
GxLa6rdww8g,0.4,200,0.15,14,3,3,14,0,100.0,33.3,1.5
GxLa6rdww8g,0.4,250,0.05,4,3,3,4,0,100.0,66.7,1.5
GxLa6rdww8g,0.4,250,0.1,9,3,3,9,0,100.0,33.3,1.5
GxLa6rdww8g,0.4,250,0.15,14,3,3,14,0,100.0,33.3,1.5
GxLa6rdww8g,0.4,300,0.05,4,3,3,4,0,100.0,66.7,1.5
GxLa6rdww8g,0.4,300,0.1,9,3,3,9,0,100.0,33.3,1.5
GxLa6rdww8g,0.4,300,0.15,14,3,3,14,0,100.0,33.3,1.5
GxLa6rdww8g,0.4,350,0.05,4,3,3,4,0,100.0,66.7,1.5
GxLa6rdww8g,0.4,350,0.1,9,3,3,9,0,100.0,33.3,1.5
GxLa6rdww8g,0.4,350,0.15,14,3,3,14,0,100.0,33.3,1.5
GxLa6rdww8g,0.5,150,0.05,4,6,6,4,0,100.0,66.7,4.6
GxLa6rdww8g,0.5,150,0.1,9,6,6,9,0,100.0,50.0,4.6
GxLa6rdww8g,0.5,150,0.15,14,6,6,14,0,100.0,33.3,4.6
GxLa6rdww8g,0.5,200,0.05,4,6,6,4,0,100.0,66.7,4.6
GxLa6rdww8g,0.5,200,0.1,9,6,6,9,0,100.0,50.0,4.6
GxLa6rdww8g,0.5,200,0.15,14,6,6,14,0,100.0,33.3,4.6
GxLa6rdww8g,0.5,250,0.05,4,6,6,4,0,100.0,66.7,4.6
GxLa6rdww8g,0.5,250,0.1,9,6,6,9,0,100.0,50.0,4.6
GxLa6rdww8g,0.5,250,0.15,14,6,6,14,0,100.0,33.3,4.6
GxLa6rdww8g,0.5,300,0.05,4,6,6,4,0,100.0,66.7,4.6
GxLa6rdww8g,0.5,300,0.1,9,6,6,9,0,100.0,50.0,4.6
GxLa6rdww8g,0.5,300,0.15,14,6,6,14,0,100.0,33.3,4.6
GxLa6rdww8g,0.5,350,0.05,4,6,6,4,0,100.0,66.7,4.6
